   Satellite ID          GPS Time         Pseudorange       Carrier Phase       C/N
            150        368091.039        48740906.719        48740916.011        45
            151        368091.039        49152335.422        49152347.916        42
              1        368092.039        31880895.907        31880887.623        52
             30        368092.039        32740268.558        32740259.184        51
              7        368092.039        31892435.209        31892422.762        50
             11        368092.039        32124935.141        32124921.469        50
              8        368092.039        34710934.548        34710915.184        46
             28        368092.039        35498822.635        35498816.496        44
             17        368092.039        35627703.875        35627697.202        44
             22        368092.039        35148432.636        35148451.283        43
              3        368092.039        35869167.081        35869147.317        43
             16        368092.039        37073594.804        37073577.495        39
              9        368092.039        36572617.021        36572614.633        39
            156        368092.039        47578267.440        47578276.467        47
             39        368092.039        33954538.903        33954538.852        47
            159        368092.039        47513850.873        47513884.436        46
            152        368092.039        47947861.556        47947878.508        45
            157        368092.039        48142006.843        48142024.125        45
            150        368092.039        48759204.703        48759214.011        45
            151        368092.039        49170626.088        49170638.576        42
              1        368093.039        31899183.321        31899175.011        52
             30        368093.039        32758313.083        32758303.681        51
              7        368093.039        31910834.100        31910821.630        50
             11        368093.039        32143458.631        32143444.953        50
              8        368093.039        34729627.048        34729607.701        46
             28        368093.039        35516706.435        35516700.323        44
             17        368093.039        35645714.311        35645707.687        44
             22        368093.039        35166412.695        35166431.293        43
              3        368093.039        35887012.068        35886992.311        43
             16        368093.039        37092287.751        37092270.421        39
              9        368093.039        36591278.358        36591275.821        39
            156        368093.039        47596626.873        47596635.904        47
             39        368093.039        33972847.181        33972847.125        47
            159        368093.039        47532105.162        47532138.731        46
            152        368093.039        47966156.876        47966173.796        46
            157        368093.039        48160412.307        48160429.613        45
            150        368093.039        48777502.708        48777511.996        45
            151        368093.039        49188916.758        49188929.234        42
              1        368094.039        31917470.833        31917462.481        52
             30        368094.039        32776357.658        32776348.243        51
              7        368094.039        31929233.059        31929220.578        50
             11        368094.039        32161982.148        32161968.488        50
              8        368094.039        34748319.465        34748300.160        46
             28        368094.039        35534590.157        35534584.075        44
             17        368094.039        35663724.706        35663718.163        44
             22        368094.039        35184392.732        35184411.280        43
              3        368094.039        35904856.967        35904837.240        43
             16        368094.039        37110980.661        37110963.337        39
              9        368094.039        36609939.429        36609936.903        39
            156        368094.039        47614986.320        47614995.321        47
             39        368094.039        33991155.456        33991155.388        47
            159        368094.039        47550359.434        47550393.001        46
            152        368094.039        47984452.120        47984469.047        46
            157        368094.039        48178817.750        48178835.059        45
            150        368094.039        48795800.633        48795809.934        45
            151        368094.039        49207207.376        49207219.848        42
              1        368095.039        31935758.444        31935750.077        52
             30        368095.039        32794402.379        32794392.913        51
              7        368095.039        31947632.159        31947619.653        50
             11        368095.039        32180505.758        32180492.116        50
              8        368095.039        34767011.838        34766992.604        46
             28        368095.039        35552473.823        35552467.803        44
             17        368095.039        35681735.130        35681728.672        44
             22        368095.039        35202372.775        35202391.288        43
              3        368095.039        35922701.829        35922682.151        43
             16        368095.039        37129673.579        37129656.275        39
              9        368095.039        36628600.400        36628597.949        39
            156        368095.039        47633345.756        47633354.766        47
             39        368095.039        34009463.769        34009463.693        47
            159        368095.039        47568613.733        47568647.295        46
            152        368095.039        48002747.357        48002764.282        46
            157        368095.039        48197223.202        48197240.518        45
            150        368095.039        48814098.550        48814107.872        45
            151        368095.039        49225497.985        49225510.447        42
              1        368096.039        31954046.049        31954037.686        52
             30        368096.039        32812447.086        32812437.586        51
              7        368096.039        31966031.286        31966018.743        50
             11        368096.039        32199029.348        32199015.731        50
              8        368096.039        34785704.136        34785684.928        46
             28        368096.039        35570357.380        35570351.395        44
             17        368096.039        35699745.549        35699739.114        44
             22        368096.039        35220352.694        35220371.207        43
              3        368096.039        35940546.578        35940526.925        43
             16        368096.039        37148366.399        37148349.139        39
              9        368096.039        36647261.198        36647258.835        39
            156        368096.039        47651705.126        47651714.129        47
             39        368096.039        34027772.013        34027771.935        47
            159        368096.039        47586867.951        47586901.502        46
            152        368096.039        48021042.499        48021059.417        46
            157        368096.039        48215628.575        48215645.863        45
            150        368096.039        48832396.391        48832405.694        45
            151        368096.039        49243788.467        49243800.936        42
              1        368097.039        31972334.349        31972325.946        52
             30        368097.039        32830492.447        32830482.889        51
              7        368097.039        31984431.027        31984418.482        50
             11        368097.039        32217553.564        32217539.958        50
              8        368097.039        34804396.985        34804377.758        46
             28        368097.039        35588241.471        35588235.479        44
             17        368097.039        35717756.533        35717750.106        44
             22        368097.039        35238333.217        35238351.680        43
              3        368097.039        35958391.863        35958372.207        43
             16        368097.039        37167059.755        37167042.549        40
              9        368097.039        36665922.540        36665920.191        39
            156        368097.039        47670065.024        47670074.036        47
             39        368097.039        34046080.812        34046080.727        47
            159        368097.039        47605122.705        47605156.252        46
            152        368097.039        48039338.146        48039355.062        46
            157        368097.039        48234034.456        48234051.733        45
            150        368097.039        48850694.716        48850704.031        45
            151        368097.039        49262079.501        49262091.957        42
              1        368098.039        31990622.194        31990613.772        52
             30        368098.039        32848537.326        32848527.746        51
              7        368098.039        32002830.353        32002817.789        50
             11        368098.039        32236077.310        32236063.727        50
              8        368098.039        34823089.270        34823070.024        46
             28        368098.039        35606124.989        35606118.981        44
             17        368098.039        35735767.046        35735760.585        44
             22        368098.039        35256313.177        35256331.616        43
              3        368098.039        35976236.533        35976216.907        43
             16        368098.039        37185752.574        37185735.431        40
              9        368098.039        36684583.344        36684580.954        39
            156        368098.039        47688424.417        47688433.415        47
             39        368098.039        34064389.113        34064389.011        47
            159        368098.039        47623376.924        47623410.469        46
            152        368098.039        48057633.229        48057650.151        45
            157        368098.039        48252439.774        48252457.057        45
            150        368098.039        48868992.527        48869001.814        45
            151        368098.039        49280369.948        49280382.403        42
              1        368099.040        32008910.316        32008901.894        52
             30        368099.040        32866582.492        32866572.882        51
              7        368099.040        32021229.950        32021217.396        50
             11        368099.040        32254601.325        32254587.758        50
              8        368099.040        34841781.716        34841762.445        47
             17        368099.040        35753777.792        35753771.266        44
             28        368099.040        35624008.646        35624002.624        44
             22        368099.040        35274293.372        35274311.747        43
              3        368099.040        35994081.350        35994061.757        43
             16        368099.040        37204445.606        37204428.513        40
              9        368099.040        36703244.226        36703241.830        39
             39        368099.040        34082697.595        34082697.498        47
            156        368099.040        47706784.007        47706792.992        47
            159        368099.040        47641631.341        47641664.884        46
            152        368099.040        48075928.472        48075945.405        45
            157        368099.040        48270845.270        48270862.549        45
            150        368099.040        48887290.484        48887299.765        45
            151        368099.040        49298660.523        49298673.009        42
              1        368100.040        32027198.594        32027190.183        52
             30        368100.040        32884627.800        32884618.172        51
              7        368100.040        32039629.742        32039617.170        50
             11        368100.040        32273125.502        32273111.922        50
              8        368100.040        34860474.139        34860454.893        47
             17        368100.040        35771788.610        35771782.019        44
             28        368100.040        35641892.294        35641886.280        44
             22        368100.040        35292273.598        35292291.942        43
              3        368100.040        36011926.200        36011906.627        43
             16        368100.040        37223138.742        37223121.667        40
              9        368100.040        36721905.001        36721902.698        39
            156        368100.040        47725143.657        47725152.634        47
             39        368100.040        34101006.169        34101006.064        47
            159        368100.040        47659885.808        47659919.358        46
            152        368100.040        48094223.765        48094240.693        45
            157        368100.040        48289250.798        48289268.088        45
            150        368100.040        48905588.451        48905597.745        45
            151        368100.040        49316951.173        49316963.674        42
              1        368101.040        32045486.812        32045478.417        52
             30        368101.040        32902673.036        32902663.389        51
              7        368101.040        32058029.491        32058016.886        50
             11        368101.040        32291649.593        32291636.004        50
              8        368101.040        34879166.353        34879147.152        47
             17        368101.040        35789799.303        35789792.634        44
             28        368101.040        35659775.703        35659769.728        44
             22        368101.040        35310253.672        35310271.980        43
              3        368101.040        36029770.872        36029751.300        43
             16        368101.040        37241831.690        37241814.666        40
              9        368101.040        36740565.583        36740563.338        38
            156        368101.040        47743503.166        47743512.125        47
             39        368101.040        34119314.606        34119314.494        47
            159        368101.040        47678140.122        47678173.672        46
            152        368101.040        48112518.866        48112535.806        45
            157        368101.040        48307656.161        48307673.450        45
            150        368101.040        48923886.264        48923895.547        45
            151        368101.040        49335241.644        49335254.140        42
              1        368102.040        32063775.414        32063767.034        52
             30        368102.040        32920718.612        32920708.976        51
              7        368102.040        32076429.615        32076416.985        50
             11        368102.040        32310174.066        32310160.436        50
              8        368102.040        34897858.832        34897839.652        47
             17        368102.040        35807810.247        35807803.543        44
             28        368102.040        35677659.352        35677653.405        44
             22        368102.040        35328234.060        35328252.295        43
              3        368102.040        36047615.804        36047596.202        43
             16        368102.040        37260524.960        37260507.954        40
              9        368102.040        36759226.414        36759224.188        38
            156        368102.040        47761862.934        47761871.895        47
             39        368102.040        34137623.346        34137623.221        47
            159        368102.040        47696394.732        47696428.266        46
            152        368102.040        48130814.225        48130831.171        45
            157        368102.040        48326061.778        48326079.069        45
            150        368102.040        48942184.339        48942193.607        45
            151        368102.040        49353532.386        49353544.861        42
              1        368103.040        32082064.094        32082055.733        52
             30        368103.040        32938764.288        32938754.630        51
              7        368103.040        32094829.798        32094817.171        50
             11        368103.040        32328698.560        32328684.918        50
              8        368103.040        34916551.278        34916532.096        47
             17        368103.040        35825821.202        35825814.443        44
             28        368103.040        35695542.943        35695537.011        44
             22        368103.040        35346214.452        35346232.594        43
              3        368103.040        36065460.701        36065441.045        43
             16        368103.040        37279218.215        37279201.224        40
              9        368103.040        36777887.211        36777884.958        38
            156        368103.040        47780222.677        47780231.651        47
             39        368103.040        34155932.097        34155931.943        47
            159        368103.040        47714649.309        47714682.845        46
            152        368103.040        48149109.524        48149126.486        45
            157        368103.040        48344467.356        48344484.654        45
            150        368103.040        48960482.385        48960491.616        45
            151        368103.040        49371823.061        49371835.538        42
              1        368104.040        32100352.897        32100344.523        52
             30        368104.040        32956810.035        32956800.359        51
              7        368104.040        32113230.050        32113217.447        50
             11        368104.040        32347223.133        32347209.463        50
              8        368104.040        34935243.692        34935224.497        47
             17        368104.040        35843832.146        35843825.346        44
             28        368104.040        35713426.488        35713420.559        44
             22        368104.040        35364194.845        35364212.882        43
              3        368104.040        36083305.504        36083285.831        43
             16        368104.040        37297911.441        37297894.494        40
              9        368104.040        36796547.904        36796545.627        38
             39        368104.040        34174240.818        34174240.672        47
            156        368104.040        47798582.431        47798591.400        47
            159        368104.040        47732903.892        47732937.413        46
            152        368104.040        48167404.801        48167421.762        45
            157        368104.040        48362872.913        48362890.210        45
            150        368104.040        48978780.339        48978789.588        45
            151        368104.040        49390113.687        49390126.175        42
              1        368105.040        32118641.802        32118633.433        52
             30        368105.040        32974855.885        32974846.193        51
              7        368105.040        32131630.464        32131617.844        50
             11        368105.040        32365747.784        32365734.096        50
              8        368105.040        34953936.110        34953916.881        46
             17        368105.040        35861843.098        35861836.277        44
             28        368105.040        35731310.014        35731304.071        44
             22        368105.040        35382175.211        35382193.189        43
              3        368105.040        36101150.273        36101130.589        43
             16        368105.040        37316604.662        37316587.789        40
              9        368105.040        36815208.473        36815206.245        38
             39        368105.040        34192549.579        34192549.433        47
            156        368105.040        47816942.200        47816951.168        47
            159        368105.040        47751158.481        47751191.994        46
            152        368105.040        48185700.085        48185717.039        45
            157        368105.040        48381278.459        48381295.759        45
            150        368105.040        48997078.302        48997087.551        45
            151        368105.040        49408404.317        49408416.800        42
              1        368106.040        32136930.885        32136922.521        52
             30        368106.040        32992901.903        32992892.188        51
              7        368106.040        32150031.050        32150018.419        50
             11        368106.040        32384272.571        32384258.876        49
              8        368106.040        34972628.529        34972609.302        46
             17        368106.040        35879854.131        35879847.297        44
             28        368106.040        35749193.547        35749187.606        44
             22        368106.040        35400155.607        35400173.567        43
              3        368106.040        36118995.076        36118975.378        43
             16        368106.040        37335297.997        37335281.160        39
              9        368106.040        36833869.000        36833866.870        38
             39        368106.040        34210858.435        34210858.282        47
            156        368106.040        47835302.045        47835311.012        47
            159        368106.040        47769413.135        47769446.650        46
            152        368106.040        48203995.392        48204012.348        45
            157        368106.040        48399684.078        48399701.374        45
            150        368106.040        49015376.309        49015385.565        45
            151        368106.040        49426694.989        49426707.479        42
              1        368107.040        32155220.066        32155211.706        52
             30        368107.040        33010948.006        33010938.267        51
              7        368107.040        32168431.719        32168419.095        50
             11        368107.040        32402797.422        32402783.719        49
              8        368107.040        34991320.906        34991301.685        46
             17        368107.040        35897865.178        35897858.327        44
             28        368107.040        35767077.040        35767071.087        44
             22        368107.040        35418136.010        35418153.947        43
              3        368107.040        36136839.836        36136820.121        43
             16        368107.040        37353991.342        37353974.536        39
              9        368107.040        36852529.488        36852527.434        38
             39        368107.040        34229167.294        34229167.146        47
            156        368107.040        47853661.893        47853670.860        47
            159        368107.040        47787667.783        47787701.297        46
            152        368107.040        48222290.695        48222307.639        45
            157        368107.040        48418089.666        48418106.961        45
            150        368107.040        49033674.295        49033683.552        45
            151        368107.040        49444985.649        49444998.135        42
              1        368108.040        32173509.294        32173500.935        52
             30        368108.040        33028994.134        33028984.371        51
              7        368108.040        32186832.429        32186819.810        50
             11        368108.040        32421322.287        32421308.576        49
              8        368108.040        35010013.191        35009993.972        46
             17        368108.040        35915876.179        35915869.309        44
             28        368108.040        35784960.423        35784954.456        44
             22        368108.040        35436116.341        35436134.262        43
              3        368108.040        36154684.468        36154664.758        43
             16        368108.040        37372684.637        37372667.858        39
              9        368108.040        36871189.868        36871187.854        38
             39        368108.040        34247476.123        34247475.968        47
            156        368108.040        47872021.672        47872030.645        47
            159        368108.040        47805922.382        47805955.893        46
            152        368108.040        48240585.890        48240602.839        45
            157        368108.040        48436495.178        48436512.467        45
            150        368108.040        49051972.182        49051981.445        45
            151        368108.040        49463276.224        49463288.698        42
              1        368109.040        32191798.772        32191790.410        52
             30        368109.040        33047040.499        33047030.708        51
              7        368109.040        32205233.365        32205220.775        50
             11        368109.040        32439847.361        32439833.648        49
              8        368109.040        35028705.571        35028686.368        46
             17        368109.040        35933887.310        35933880.444        44
             28        368109.040        35802843.903        35802837.925        44
             22        368109.040        35454096.808        35454114.727        43
              3        368109.040        36172529.196        36172509.498        43
             16        368109.040        37391378.104        37391361.329        39
              9        368109.040        36889850.335        36889848.352        38
             39        368109.040        34265785.101        34265784.949        47
            156        368109.040        47890381.611        47890390.586        47
            159        368109.040        47824177.123        47824210.634        46
            152        368109.040        48258881.213        48258898.160        45
            157        368109.040        48454900.810        48454918.100        45
            150        368109.040        49070270.190        49070279.460        45
            151        368109.040        49481566.891        49481579.374        42
              1        368110.040        32210088.395        32210080.023        52
             30        368110.040        33065086.980        33065077.168        51
              7        368110.040        32223634.455        32223621.878        50
             11        368110.040        32458372.541        32458358.826        49
              8        368110.040        35047397.947        35047378.760        46
             17        368110.040        35951898.476        35951891.631        44
             28        368110.040        35820727.365        35820721.373        44
             22        368110.040        35472077.317        35472095.227        43
              3        368110.040        36190373.899        36190354.220        43
             16        368110.040        37410071.611        37410054.844        39
              9        368110.040        36908510.779        36908508.816        38
             39        368110.040        34284094.125        34284093.980        47
            156        368110.040        47908741.580        47908750.562        47
            159        368110.040        47842431.898        47842465.409        46
            152        368110.040        48277176.534        48277193.490        46
            157        368110.040        48473306.445        48473323.745        45
            150        368110.040        49088568.202        49088577.468        45
            151        368110.040        49499857.578        49499870.057        42
              1        368111.040        32228378.211        32228369.833        52
             30        368111.040        33083133.637        33083123.811        51
              7        368111.040        32242035.741        32242023.179        50
             11        368111.040        32476897.906        32476884.172        49
              8        368111.040        35066090.396        35066071.214        46
             17        368111.040        35969909.742        35969902.926        44
             28        368111.040        35838610.881        35838604.868        44
             22        368111.040        35490057.917        35490075.824        43
              3        368111.040        36208218.679        36208199.005        43
             16        368111.040        37428765.225        37428748.456        39
              9        368111.040        36927171.226        36927169.297        38
             39        368111.040        34302403.281        34302403.123        47
            156        368111.040        47927101.642        47927110.634        47
            159        368111.040        47860686.762        47860720.277        46
            152        368111.040        48295471.937        48295488.885        45
            157        368111.040        48491712.160        48491729.467        45
            150        368111.040        49106866.297        49106875.567        45
            151        368111.040        49518148.345        49518160.815        42
              1        368112.040        32246667.940        32246659.551        52
             30        368112.040        33101180.179        33101170.347        51
              7        368112.040        32260436.938        32260424.389        50
             11        368112.040        32495423.150        32495409.396        49
              8        368112.040        35084782.635        35084763.438        46
             28        368112.040        35856494.140        35856488.118        44
             17        368112.040        35987920.846        35987914.042        44
             22        368112.040        35508038.329        35508056.226        43
              3        368112.040        36226063.240        36226043.551        43
             16        368112.040        37447458.632        37447441.884        39
              9        368112.040        36945831.440        36945829.519        38
             39        368112.040        34320712.242        34320712.088        47
            156        368112.040        47945461.519        47945470.521        47
            159        368112.040        47878941.429        47878974.948        46
            152        368112.040        48313767.116        48313784.063        45
            157        368112.040        48510117.673        48510134.978        45
            150        368112.040        49125164.168        49125173.437        45
            151        368112.040        49536438.872        49536451.352        42
              1        368113.040        32264957.987        32264949.574        52
             30        368113.040        33119226.998        33119217.170        51
              7        368113.040        32278838.464        32278825.903        50
             11        368113.040        32513948.647        32513934.887        49
              8        368113.040        35103475.042        35103455.828        46
             28        368113.040        35874377.556        35874371.517        44
             17        368113.040        36005932.151        36005925.367        44
             22        368113.040        35526018.954        35526036.832        43
              3        368113.040        36243907.969        36243888.251        43
             16        368113.040        37466152.231        37466135.517        39
              9        368113.040        36964491.798        36964489.868        38
             39        368113.040        34339021.428        34339021.272        47
            156        368113.040        47963821.600        47963830.608        47
            159        368113.040        47897196.297        47897229.819        46
            152        368113.040        48332062.457        48332079.409        45
            157        368113.040        48528523.361        48528540.672        45
            150        368113.040        49143462.222        49143471.481        45
            151        368113.040        49554729.595        49554742.066        42
              1        368114.040        32283248.215        32283239.784        52
             30        368114.040        33137273.999        33137264.168        51
              7        368114.040        32297240.175        32297227.607        50
             11        368114.040        32532474.305        32532460.540        49
              8        368114.040        35122167.510        35122148.269        46
             28        368114.040        35892260.996        35892254.956        44
             17        368114.040        36023943.551        36023936.796        44
             22        368114.040        35543999.666        35544017.530        43
              3        368114.040        36261752.726        36261732.995        43
             16        368114.040        37484845.956        37484829.247        39
              9        368114.040        36983152.165        36983150.230        38
             39        368114.040        34357330.728        34357330.559        47
            156        368114.040        47982181.783        47982190.789        47
            159        368114.040        47915451.263        47915484.780        46
            152        368114.040        48350357.879        48350374.824        45
            157        368114.040        48546929.120        48546946.431        45
            150        368114.040        49161760.334        49161769.586        45
            151        368114.040        49573020.350        49573032.830        42
              1        368115.041        32301538.558        32301530.100        52
             30        368115.041        33155321.078        33155311.255        51
              7        368115.041        32315641.986        32315629.417        50
             11        368115.041        32551000.041        32550986.262        49
              8        368115.041        35140859.921        35140840.677        46
             28        368115.041        35910144.391        35910138.346        44
             17        368115.041        36041954.983        36041948.238        44
             22        368115.041        35561980.389        35561998.225        43
              3        368115.041        36279597.444        36279577.698        43
             16        368115.041        37503539.694        37503522.987        39
              9        368115.041        37001812.463        37001810.529        38
             39        368115.041        34375640.031        34375639.863        47
            156        368115.041        48000541.960        48000550.972        47
            159        368115.041        47933706.225        47933739.741        46
            152        368115.041        48368653.270        48368670.208        45
            157        368115.041        48565334.856        48565352.178        45
            150        368115.041        49180058.418        49180067.668        45
            151        368115.041        49591311.087        49591323.575        42
              1        368116.041        32319828.905        32319820.437        52
             30        368116.041        33173368.176        33173358.347        51
              7        368116.041        32334043.835        32334031.248        50
             11        368116.041        32569525.772        32569511.978        49
              8        368116.041        35159552.202        35159532.971        46
             28        368116.041        35928027.663        35928021.601        44
             17        368116.041        36059966.341        36059959.614        44
             22        368116.041        35579961.031        35579978.838        43
              3        368116.041        36297442.035        36297422.279        43
             16        368116.041        37522233.327        37522216.644        39
              9        368116.041        37020472.617        37020470.677        38
             39        368116.041        34393949.279        34393949.103        47
            156        368116.041        48018902.068        48018911.075        47
            159        368116.041        47951961.102        47951994.620        46
            152        368116.041        48386948.567        48386965.489        45
            157        368116.041        48583740.487        48583757.821        45
            150        368116.041        49198356.378        49198365.630        45
            151        368116.041        49609601.728        49609614.224        42
              1        368117.041        32338119.541        32338111.065        52
             30        368117.041        33191415.550        33191405.718        51
              7        368117.041        32352445.969        32352433.370        50
             11        368117.041        32588051.745        32588037.952        49
              8        368117.041        35178244.637        35178225.411        46
             28        368117.041        35945911.063        35945904.996        44
             17        368117.041        36077977.890        36077971.189        44
             22        368117.041        35597941.855        35597959.647        43
              3        368117.041        36315286.768        36315267.000        43
             16        368117.041        37540927.150        37540910.501        39
              9        368117.041        37039132.863        37039130.931        38
             39        368117.041        34412258.737        34412258.550        47
            156        368117.041        48037262.366        48037271.372        47
            159        368117.041        47970216.168        47970249.686        46
            152        368117.041        48405244.016        48405260.932        45
            157        368117.041        48602146.296        48602163.633        45
            150        368117.041        49216654.509        49216663.769        45
            151        368117.041        49627892.512        49627905.020        42
              1        368118.041        32356410.089        32356401.619        52
             30        368118.041        33209462.836        33209452.999        51
              7        368118.041        32370848.029        32370835.427        50
             11        368118.041        32606577.614        32606563.824        49
              8        368118.041        35196936.865        35196917.643        46
             28        368118.041        35963794.238        35963788.167        44
             17        368118.041        36095989.281        36095982.603        44
             22        368118.041        35615922.501        35615940.273        43
              3        368118.041        36333131.287        36333111.506        43
             16        368118.041        37559620.834        37559604.190        39
              9        368118.041        37057792.882        37057790.953        38
             39        368118.041        34430568.024        34430567.840        47
            156        368118.041        48055622.485        48055631.499        47
            159        368118.041        47988471.065        47988504.579        46
            152        368118.041        48423539.268        48423556.174        45
            157        368118.041        48620551.912        48620569.251        45
            150        368118.041        49234952.427        49234961.700        45
            151        368118.041        49646183.108        49646195.617        42
              1        368119.041        32374700.738        32374692.277        52
             30        368119.041        33227510.200        33227500.369        51
              7        368119.041        32389250.201        32389237.582        50
             11        368119.041        32625103.554        32625089.768        49
              8        368119.041        35215629.074        35215609.841        46
             28        368119.041        35981677.352        35981671.282        44
             17        368119.041        36114000.688        36113994.034        44
             22        368119.041        35633903.160        35633920.908        43
              3        368119.041        36350975.779        36350955.968        43
             16        368119.041        37578314.525        37578297.885        39
              9        368119.041        37076452.850        37076450.894        37
             39        368119.041        34448877.337        34448877.146        47
            156        368119.041        48073982.612        48073991.626        47
            159        368119.041        48006725.962        48006759.472        46
            152        368119.041        48441834.485        48441851.393        45
            157        368119.041        48638957.510        48638974.850        45
            150        368119.041        49253250.330        49253259.614        45
            151        368119.041        49664473.685        49664486.195        42
              1        368120.041        32392991.605        32392983.137        52
             30        368120.041        33245557.751        33245547.925        51
              7        368120.041        32407652.559        32407639.940        50
             11        368120.041        32643629.660        32643615.880        49
              8        368120.041        35234321.333        35234302.106        46
             28        368120.041        35999560.539        35999554.452        44
             17        368120.041        36132012.197        36132005.575        44
             22        368120.041        35651883.919        35651901.642        43
              3        368120.041        36368820.328        36368800.490        43
             16        368120.041        37597008.332        37596991.686        39
              9        368120.041        37095112.863        37095110.872        37
             39        368120.041        34467186.760        34467186.566        47
            156        368120.041        48092342.856        48092351.865        47
            159        368120.041        48024980.956        48025014.465        46
            152        368120.041        48460129.781        48460146.681        45
            157        368120.041        48657363.191        48657380.534        45
            150        368120.041        49271548.309        49271557.596        45
            151        368120.041        49682764.343        49682776.847        42
              1        368121.041        32411282.712        32411274.243        52
             30        368121.041        33263605.526        33263595.713        50
              7        368121.041        32426055.175        32426042.548        50
             11        368121.041        32662155.988        32662142.209        49
              8        368121.041        35253013.696        35252994.478        46
             28        368121.041        36017443.808        36017437.715        44
             17        368121.041        36150023.860        36150017.272        44
             22        368121.041        35669864.841        35669882.520        43
              3        368121.041        36386664.950        36386645.102        42
             16        368121.041        37615702.284        37615685.642        39
              9        368121.041        37113772.940        37113770.924        37
             39        368121.041        34485496.346        34485496.145        47
